29.49, 99.86, 255, 0.00
29.30, 99.94, 255, 0.00
29.49, 99.90, 255, 0.00
29.30, 99.90, 255, 0.00
29.30, 99.90, 255, 0.00
29.30, 99.90, 255, 0.00
29.49, 99.90, 255, 0.00
29.30, 99.86, 255, 0.00
29.11, 99.90, 255, 0.00
29.49, 99.86, 255, 0.00
29.49, 100.04, 255, 5.00
29.30, 99.90, 255, 28.00
29.49, 99.80, 255, 42.00
29.30, 99.94, 255, 51.00
29.30, 99.94, 255, 52.00
29.30, 99.90, 255, 54.00

8L of water
